Year,Age Group,Disease_L1,Disease_L2,Disease_L3,Disease_L4,Sex,Mortality Count
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Rabies,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",10.,,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",10.,,Ascariasis,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",10.,,Trichuriasis,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",10.,,Hookworm disease,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",10.,,Food-borne trematodes,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",11.,,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",12.,,,Males,100
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,,,Males,12900
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Lower respiratory infections,,Males,5200
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,COVID-19,,Males,7700
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Upper respiratory infections,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Otitis media,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Preterm birth complications,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Birth asphyxia and birth trauma,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Neonatal sepsis and infections,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Other neonatal conditions,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,,,Males,100
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Protein-energy malnutrition,,Males,100
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iodine deficiency,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Vitamin A deficiency,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iron-deficiency anaemia,,Males,0
2021,70+,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Other nutritional deficiencies,,Males,0
2021,70+,Noncommunicable diseases,,,,Males,34300
2021,70+,Noncommunicable diseases,Malignant neoplasms,,,Males,6200
2021,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,,Males,400
2021,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Lip and oral cavity,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Nasopharynx,Males,200
2021,70+,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Other pharynx,Males,0
2021,70+,Noncommunicable diseases,Malignant neoplasms,Oesophagus cancer,,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Stomach cancer,,Males,400
2021,70+,Noncommunicable diseases,Malignant neoplasms,Colon and rectum cancers,,Males,800
2021,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,,Males,400
2021,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis B,Males,200
2021,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis C,Males,0
2021,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to alcohol use,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Other liver cancer,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Pancreas cancer,,Males,200
2021,70+,Noncommunicable diseases,Malignant neoplasms,"Trachea, bronchus, lung cancers",,Males,1500
2021,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Malignant skin melanoma,Males,0
2021,70+,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Non-melanoma skin cancer,Males,100
2021,70+,Noncommunicable diseases,Malignant neoplasms,Breast cancer,,Males,0
2021,70+,Noncommunicable diseases,10.,,,Males,0
2021,70+,Noncommunicable diseases,11.,,,Males,0
2021,70+,Noncommunicable diseases,12.,,,Males,0
2021,70+,Noncommunicable diseases,13.,,,Males,700
2021,70+,Noncommunicable diseases,14.,,,Males,0
2021,70+,Noncommunicable diseases,15.,,,Males,200
2021,70+,Noncommunicable diseases,16.,,,Males,200
2021,70+,Noncommunicable diseases,17.,,,Males,100
2021,70+,Noncommunicable diseases,18.,,,Males,0
2021,70+,Noncommunicable diseases,19.,,,Males,200
2021,70+,Noncommunicable diseases,20.,,,Males,0
2021,70+,Noncommunicable diseases,21.,,,Males,0
2021,70+,Noncommunicable diseases,22.,,,Males,300
2021,70+,Noncommunicable diseases,22.,,Hodgkin lymphoma,Males,0
2021,70+,Noncommunicable diseases,22.,,Non-Hodgkin lymphoma,Males,200
2021,70+,Noncommunicable diseases,22.,,Multiple myeloma,Males,100
2021,70+,Noncommunicable diseases,23.,,,Males,200
2021,70+,Noncommunicable diseases,24.,,,Males,500
2021,70+,Noncommunicable diseases,Other neoplasms,,,Males,100
2021,70+,Noncommunicable diseases,Diabetes mellitus,,,Males,900
2021,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",,,Males,200
2021,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Thalassaemias,,Males,0
2021,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,,Males,0
2021,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,,Males,0
2021,70+,Noncommunicable diseases,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",,Males,100
2021,70+,Noncommunicable diseases,Mental and substance use disorders,,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Depressive disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Bipolar disorder,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Schizophrenia,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Alcohol use disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Opioid use disorders,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cocaine use disorders,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Amphetamine use disorders,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cannabis use disorders,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Other drug use disorders,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Anxiety disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Eating disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Austism and Asperger syndrome,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Attention deficit/hyperactivity syndrome,Males,0
2021,70+,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Conduct disorder,Males,0
2021,70+,Noncommunicable diseases,10.,,,Males,0
2021,70+,Noncommunicable diseases,11.,,,Males,0
2021,70+,Noncommunicable diseases,Neurological conditions,,,Males,2000
2021,70+,Noncommunicable diseases,Neurological conditions,Alzheimer disease and other dementias,,Males,1400
2021,70+,Noncommunicable diseases,Neurological conditions,Parkinson disease,,Males,500
2021,70+,Noncommunicable diseases,Neurological conditions,Epilepsy,,Males,0
2021,70+,Noncommunicable diseases,Neurological conditions,Multiple sclerosis,,Males,0
2021,70+,Noncommunicable diseases,Neurological conditions,Migraine,,Males,0
2021,70+,Noncommunicable diseases,Neurological conditions,Non-migrane headache,,Males,0
2021,70+,Noncommunicable diseases,Neurological conditions,Other neurological conditions,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Glaucoma,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Cataracts,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Uncorrected refractive errors,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Macular degeneration,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Other vision loss,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Other hearing loss,,Males,0
2021,70+,Noncommunicable diseases,Sense organ diseases,Other sense organ disorders,,Males,0
2021,70+,Noncommunicable diseases,Cardiovascular diseases,,,Males,16900
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,,Males,0
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart disease,,Males,400
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart disease,,Males,9600
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,,Males,5700
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,Ischaemic stroke,Males,2900
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Stroke,Haemorrhagic stroke,Males,2800
2021,70+,Noncommunicable diseases,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",,Males,300
2021,70+,Noncommunicable diseases,Cardiovascular diseases,Other circulatory diseases,,Males,900
2021,70+,Noncommunicable diseases,Respiratory diseases,,,Males,3200
2021,70+,Noncommunicable diseases,Respiratory diseases,Chronic obstructive pulmonary disease,,Males,2900
2021,70+,Noncommunicable diseases,Respiratory diseases,Asthma,,Males,200
2021,70+,Noncommunicable diseases,Respiratory diseases,Other respiratory diseases,,Males,100
2021,70+,Noncommunicable diseases,Digestive diseases,,,Males,2300
2021,70+,Noncommunicable diseases,Digestive diseases,Peptic ulcer disease,,Males,400
2021,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,,Males,800
2021,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis B,Males,200
2021,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to hepatitis C,Males,100
2021,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Cirrhosis due to alcohol use,Males,300
2021,70+,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,Other liver cirrhosis,Males,100
2021,70+,Noncommunicable diseases,Digestive diseases,Appendicitis,,Males,0
2021,70+,Noncommunicable diseases,Digestive diseases,Gastritis and duodenitis,,Males,0
2021,70+,Noncommunicable diseases,Digestive diseases,Paralytic ileus and intestinal obstruction,,Males,300
2021,70+,Noncommunicable diseases,Digestive diseases,Inflammatory bowel disease,,Males,0
2021,70+,Noncommunicable diseases,Digestive diseases,Gallbladder and biliary diseases,,Males,200
2021,70+,Noncommunicable diseases,Digestive diseases,Pancreatitis,,Males,100
2021,70+,Noncommunicable diseases,Digestive diseases,Other digestive diseases,,Males,400
2021,70+,Noncommunicable diseases,Genitourinary diseases,,,Males,2100
2021,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,,Males,1500
2021,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Acute glomerulonephritis,Males,0
2021,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Chronic kidney disease due to diabetes,Males,700
2021,70+,Noncommunicable diseases,Genitourinary diseases,Kidney diseases,Other chronic kidney disease,Males,800
2021,70+,Noncommunicable diseases,Genitourinary diseases,Benign prostatic hyperplasia,,Males,0
2021,70+,Noncommunicable diseases,Genitourinary diseases,Urolithiasis,,Males,0
2021,70+,Noncommunicable diseases,Genitourinary diseases,Other urinary diseases,,Males,500
2021,70+,Noncommunicable diseases,Genitourinary diseases,Infertility,,Males,0
2021,70+,Noncommunicable diseases,Genitourinary diseases,Gynecological diseases,,Males,0
2021,70+,Noncommunicable diseases,Skin diseases,,,Males,400
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,,,Males,0
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,Rheumatoid arthritis,,Males,0
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,Osteoarthritis,,Males,0
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,Gout,,Males,0
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,Back and neck pain,,Males,0
2021,70+,Noncommunicable diseases,Musculoskeletal diseases,Other musculoskeletal disorders,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Neural tube defects,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Cleft lip and cleft palate,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Down syndrome,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Congenital heart anomalies,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Other chromosomal anomalies,,Males,0
2021,70+,Noncommunicable diseases,Congenital anomalies,Other congenital anomalies,,Males,0
2021,70+,Noncommunicable diseases,Oral conditions,,,Males,0
2021,70+,Noncommunicable diseases,Oral conditions,Dental caries,,Males,0
2021,70+,Noncommunicable diseases,Oral conditions,Periodontal disease,,Males,0
2021,70+,Noncommunicable diseases,Oral conditions,Edentulism,,Males,0
2021,70+,Noncommunicable diseases,Oral conditions,Other oral disorders,,Males,0
2021,70+,Noncommunicable diseases,Sudden infant death syndrome,,,Males,0
2021,70+,Injuries,,,,Males,1400
2021,70+,Injuries,Unintentional injuries,,,Males,1200
2021,70+,Injuries,Unintentional injuries,Road injury,,Males,500
2021,70+,Injuries,Unintentional injuries,Poisonings,,Males,0
2021,70+,Injuries,Unintentional injuries,Falls,,Males,400
